figure,pdf_page,study_area,study_area_label,country,scenario,band,rgb,available,successful_microenvironment_measurements,digitized_mean_mw_m2,median_pixel_rows,pixel_resolution_mw_m2,across_x_spread_mw_m2,resolved_from_raster
A10,26,RA3,Rural area 3,Hungary,NU,Mobile DL 2.6 GHz,229-245-249,true,10,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,NU,Broadcast,189-189-189,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,NU,DECT,254-196-79,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,NU,WiFi 5 GHz,158-154-200,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,NU,ISM/WiFi 2.4 GHz,117-107-177,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,NU,Mobile UL 700 MHz,8-48-107,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,NU,Mobile UL 800 MHz,8-81-156,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,NU,Mobile UL 900 MHz,33-113-181,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,NU,Mobile UL 1.8 GHz,66-146-198,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,NU,Mobile UL 2.1 GHz,107-174-214,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,NU,Mobile UL 2.6 GHz,158-202-225,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,NU,Mobile TDD 2.6 GHz,247-104-161,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,NU,Mobile TDD 3.5 GHz,221-52-151,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,NU,Mobile SDL 700 MHz,0-68-27,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,NU,Mobile DL 700 MHz,0-109-44,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,NU,Mobile DL 800 MHz,35-139-69,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,NU,Mobile DL 900 MHz,65-174-118,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,NU,Mobile DL 1.4 GHz,102-194-164,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,NU,Mobile DL 1.8 GHz,153-216-201,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,NU,Mobile DL 2.1 GHz,204-236-230,true,3,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Italy,NU,Mobile DL 2.6 GHz,229-245-249,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,NU,Broadcast,189-189-189,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,NU,DECT,254-196-79,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,NU,WiFi 5 GHz,158-154-200,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,NU,ISM/WiFi 2.4 GHz,117-107-177,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,NU,Mobile UL 700 MHz,8-48-107,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,NU,Mobile UL 800 MHz,8-81-156,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,NU,Mobile UL 900 MHz,33-113-181,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,NU,Mobile UL 1.8 GHz,66-146-198,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,NU,Mobile UL 2.1 GHz,107-174-214,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,NU,Mobile UL 2.6 GHz,158-202-225,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,NU,Mobile TDD 2.6 GHz,247-104-161,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,NU,Mobile TDD 3.5 GHz,221-52-151,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,NU,Mobile SDL 700 MHz,0-68-27,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,NU,Mobile DL 700 MHz,0-109-44,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,NU,Mobile DL 800 MHz,35-139-69,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,NU,Mobile DL 900 MHz,65-174-118,true,3,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Netherlands,NU,Mobile DL 1.4 GHz,102-194-164,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,NU,Mobile DL 1.8 GHz,153-216-201,true,3,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Netherlands,NU,Mobile DL 2.1 GHz,204-236-230,true,3,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Netherlands,NU,Mobile DL 2.6 GHz,229-245-249,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Poland,NU,Broadcast,189-189-189,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Poland,NU,DECT,254-196-79,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Poland,NU,WiFi 5 GHz,158-154-200,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Poland,NU,ISM/WiFi 2.4 GHz,117-107-177,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Poland,NU,Mobile UL 700 MHz,8-48-107,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Poland,NU,Mobile UL 800 MHz,8-81-156,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Poland,NU,Mobile UL 900 MHz,33-113-181,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Poland,NU,Mobile UL 1.8 GHz,66-146-198,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Poland,NU,Mobile UL 2.1 GHz,107-174-214,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Poland,NU,Mobile UL 2.6 GHz,158-202-225,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Poland,NU,Mobile TDD 2.6 GHz,247-104-161,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Poland,NU,Mobile TDD 3.5 GHz,221-52-151,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Poland,NU,Mobile SDL 700 MHz,0-68-27,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Poland,NU,Mobile DL 700 MHz,0-109-44,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Poland,NU,Mobile DL 800 MHz,35-139-69,true,6,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Poland,NU,Mobile DL 900 MHz,65-174-118,true,6,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Poland,NU,Mobile DL 1.4 GHz,102-194-164,true,6,0.160367,2.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Poland,NU,Mobile DL 1.8 GHz,153-216-201,true,6,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Poland,NU,Mobile DL 2.1 GHz,204-236-230,true,6,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Poland,NU,Mobile DL 2.6 GHz,229-245-249,true,6,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Spain,NU,Broadcast,189-189-189,true,5,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Spain,NU,DECT,254-196-79,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Spain,NU,WiFi 5 GHz,158-154-200,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Spain,NU,ISM/WiFi 2.4 GHz,117-107-177,true,5,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Spain,NU,Mobile UL 700 MHz,8-48-107,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Spain,NU,Mobile UL 800 MHz,8-81-156,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Spain,NU,Mobile UL 900 MHz,33-113-181,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Spain,NU,Mobile UL 1.8 GHz,66-146-198,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Spain,NU,Mobile UL 2.1 GHz,107-174-214,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Spain,NU,Mobile UL 2.6 GHz,158-202-225,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Spain,NU,Mobile TDD 2.6 GHz,247-104-161,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Spain,NU,Mobile TDD 3.5 GHz,221-52-151,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Spain,NU,Mobile SDL 700 MHz,0-68-27,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Spain,NU,Mobile DL 700 MHz,0-109-44,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Spain,NU,Mobile DL 800 MHz,35-139-69,true,5,0.160367,2.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Spain,NU,Mobile DL 900 MHz,65-174-118,true,5,0.160367,2.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Spain,NU,Mobile DL 1.4 GHz,102-194-164,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Spain,NU,Mobile DL 1.8 GHz,153-216-201,true,5,0.160367,2.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Spain,NU,Mobile DL 2.1 GHz,204-236-230,true,5,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Spain,NU,Mobile DL 2.6 GHz,229-245-249,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,NU,Broadcast,189-189-189,true,8,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Switzerland,NU,DECT,254-196-79,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,NU,WiFi 5 GHz,158-154-200,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,NU,ISM/WiFi 2.4 GHz,117-107-177,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,NU,Mobile UL 700 MHz,8-48-107,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,NU,Mobile UL 800 MHz,8-81-156,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,NU,Mobile UL 900 MHz,33-113-181,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,NU,Mobile UL 1.8 GHz,66-146-198,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,NU,Mobile UL 2.1 GHz,107-174-214,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,NU,Mobile UL 2.6 GHz,158-202-225,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,NU,Mobile TDD 2.6 GHz,247-104-161,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,NU,Mobile TDD 3.5 GHz,221-52-151,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,NU,Mobile SDL 700 MHz,0-68-27,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,NU,Mobile DL 700 MHz,0-109-44,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,NU,Mobile DL 800 MHz,35-139-69,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,NU,Mobile DL 900 MHz,65-174-118,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,NU,Mobile DL 1.4 GHz,102-194-164,true,8,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Switzerland,NU,Mobile DL 1.8 GHz,153-216-201,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,NU,Mobile DL 2.1 GHz,204-236-230,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,NU,Mobile DL 2.6 GHz,229-245-249,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,NU,Broadcast,189-189-189,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,NU,DECT,254-196-79,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,NU,WiFi 5 GHz,158-154-200,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,NU,ISM/WiFi 2.4 GHz,117-107-177,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,NU,Mobile UL 700 MHz,8-48-107,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,NU,Mobile UL 800 MHz,8-81-156,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,NU,Mobile UL 900 MHz,33-113-181,true,6,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,UK,NU,Mobile UL 1.8 GHz,66-146-198,true,6,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,UK,NU,Mobile UL 2.1 GHz,107-174-214,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,NU,Mobile UL 2.6 GHz,158-202-225,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,NU,Mobile TDD 2.6 GHz,247-104-161,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,NU,Mobile TDD 3.5 GHz,221-52-151,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,NU,Mobile SDL 700 MHz,0-68-27,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,NU,Mobile DL 700 MHz,0-109-44,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,NU,Mobile DL 800 MHz,35-139-69,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,NU,Mobile DL 900 MHz,65-174-118,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,NU,Mobile DL 1.4 GHz,102-194-164,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,NU,Mobile DL 1.8 GHz,153-216-201,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,NU,Mobile DL 2.1 GHz,204-236-230,true,6,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,NU,Mobile DL 2.6 GHz,229-245-249,true,6,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Austria,DL,Broadcast,189-189-189,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,DL,DECT,254-196-79,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,DL,WiFi 5 GHz,158-154-200,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,DL,ISM/WiFi 2.4 GHz,117-107-177,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,DL,Mobile UL 700 MHz,8-48-107,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,DL,Mobile UL 800 MHz,8-81-156,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,DL,Mobile UL 900 MHz,33-113-181,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,DL,Mobile UL 1.8 GHz,66-146-198,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,DL,Mobile UL 2.1 GHz,107-174-214,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,DL,Mobile UL 2.6 GHz,158-202-225,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,DL,Mobile TDD 2.6 GHz,247-104-161,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,DL,Mobile TDD 3.5 GHz,221-52-151,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,DL,Mobile SDL 700 MHz,0-68-27,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,DL,Mobile DL 700 MHz,0-109-44,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,DL,Mobile DL 800 MHz,35-139-69,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,DL,Mobile DL 900 MHz,65-174-118,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,DL,Mobile DL 1.4 GHz,102-194-164,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,DL,Mobile DL 1.8 GHz,153-216-201,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,DL,Mobile DL 2.1 GHz,204-236-230,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,DL,Mobile DL 2.6 GHz,229-245-249,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Belgium,DL,Broadcast,189-189-189,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Belgium,DL,DECT,254-196-79,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Belgium,DL,WiFi 5 GHz,158-154-200,true,5,0.160367,2.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Belgium,DL,ISM/WiFi 2.4 GHz,117-107-177,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Belgium,DL,Mobile UL 700 MHz,8-48-107,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Belgium,DL,Mobile UL 800 MHz,8-81-156,true,5,3.367698,42.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Belgium,DL,Mobile UL 900 MHz,33-113-181,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Belgium,DL,Mobile UL 1.8 GHz,66-146-198,true,5,1.282932,16.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Belgium,DL,Mobile UL 2.1 GHz,107-174-214,true,5,0.160367,2.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Belgium,DL,Mobile UL 2.6 GHz,158-202-225,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Belgium,DL,Mobile TDD 2.6 GHz,247-104-161,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Belgium,DL,Mobile TDD 3.5 GHz,221-52-151,true,5,0.160367,2.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Belgium,DL,Mobile SDL 700 MHz,0-68-27,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Belgium,DL,Mobile DL 700 MHz,0-109-44,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Belgium,DL,Mobile DL 800 MHz,35-139-69,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Belgium,DL,Mobile DL 900 MHz,65-174-118,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Belgium,DL,Mobile DL 1.4 GHz,102-194-164,true,5,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Belgium,DL,Mobile DL 1.8 GHz,153-216-201,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Belgium,DL,Mobile DL 2.1 GHz,204-236-230,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Belgium,DL,Mobile DL 2.6 GHz,229-245-249,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,France,DL,Broadcast,189-189-189,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,France,DL,DECT,254-196-79,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,France,DL,WiFi 5 GHz,158-154-200,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,France,DL,ISM/WiFi 2.4 GHz,117-107-177,true,8,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,France,DL,Mobile UL 700 MHz,8-48-107,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,France,DL,Mobile UL 800 MHz,8-81-156,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,France,DL,Mobile UL 900 MHz,33-113-181,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,France,DL,Mobile UL 1.8 GHz,66-146-198,true,8,1.042383,13.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,France,DL,Mobile UL 2.1 GHz,107-174-214,true,8,3.367698,42.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,France,DL,Mobile UL 2.6 GHz,158-202-225,true,8,0.481100,6.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,France,DL,Mobile TDD 2.6 GHz,247-104-161,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,France,DL,Mobile TDD 3.5 GHz,221-52-151,true,8,5.292096,66.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,France,DL,Mobile SDL 700 MHz,0-68-27,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,France,DL,Mobile DL 700 MHz,0-109-44,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,France,DL,Mobile DL 800 MHz,35-139-69,true,8,0.160367,2.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,France,DL,Mobile DL 900 MHz,65-174-118,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,France,DL,Mobile DL 1.4 GHz,102-194-164,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,France,DL,Mobile DL 1.8 GHz,153-216-201,true,8,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,France,DL,Mobile DL 2.1 GHz,204-236-230,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,France,DL,Mobile DL 2.6 GHz,229-245-249,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Hungary,DL,Broadcast,189-189-189,true,7,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Hungary,DL,DECT,254-196-79,true,7,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Hungary,DL,WiFi 5 GHz,158-154-200,true,7,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Hungary,DL,ISM/WiFi 2.4 GHz,117-107-177,true,7,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Hungary,DL,Mobile UL 700 MHz,8-48-107,true,7,0.240550,3.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Hungary,DL,Mobile UL 800 MHz,8-81-156,true,7,0.320733,4.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Hungary,DL,Mobile UL 900 MHz,33-113-181,true,7,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Hungary,DL,Mobile UL 1.8 GHz,66-146-198,true,7,0.481100,6.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Hungary,DL,Mobile UL 2.1 GHz,107-174-214,true,7,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Hungary,DL,Mobile UL 2.6 GHz,158-202-225,true,7,0.160367,2.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Hungary,DL,Mobile TDD 2.6 GHz,247-104-161,true,7,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Hungary,DL,Mobile TDD 3.5 GHz,221-52-151,true,7,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Hungary,DL,Mobile SDL 700 MHz,0-68-27,true,7,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Hungary,DL,Mobile DL 700 MHz,0-109-44,true,7,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Hungary,DL,Mobile DL 800 MHz,35-139-69,true,7,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Hungary,DL,Mobile DL 900 MHz,65-174-118,true,7,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Hungary,DL,Mobile DL 1.4 GHz,102-194-164,true,7,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Hungary,DL,Mobile DL 1.8 GHz,153-216-201,true,7,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Hungary,DL,Mobile DL 2.1 GHz,204-236-230,true,7,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Hungary,DL,Mobile DL 2.6 GHz,229-245-249,true,7,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,DL,Broadcast,189-189-189,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,DL,DECT,254-196-79,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,DL,WiFi 5 GHz,158-154-200,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,DL,ISM/WiFi 2.4 GHz,117-107-177,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,DL,Mobile UL 700 MHz,8-48-107,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,DL,Mobile UL 800 MHz,8-81-156,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,DL,Mobile UL 900 MHz,33-113-181,true,3,0.000000,0.0,0.080183,0.000000,false
